ID,Age,Salary,JoinDate,Department,Score
9043,18,85574,2015-06-13,human resources,67
9044,26,,2016-10-24,Support!!,57
473,51,abc,2017-12-30,Engg,85
9046,55,93191,2017-05-13,,NaN
9047,44,3570806,2023-07-30,,NaN
398,188,$60000,2024-09-22,sales,-10
9049,63,abc,2023-07-03,Support!!,72
9050,,64861,2018-04-07,MKT,89
9051,40,$60000,2024/05/01,Sales,92
9052,61,133906,2019-12-04,sales,NaN
9053, 30 ,82137,2015-06-27,HR,-10
9054, 30 ,$60000,2017-06-13,Support!!,
9055,,136976,32/13/2020,HR,71
9056,60,50000 ,2024-07-08,Hr,96
9057,59,2523624,2015-01-10,VeryLongDepartmentName123,71
9058,19,1803378, 2023-07-10 ,Engineering,58
9059,51,50000 ,2023-11-06,Marketing,-10
9060, 30 ,121940,2023-04-10,VeryLongDepartmentName123,212
9061,40,98580,2017-11-26,Sales,-10
9062,57,28101,2023-09-16,Engineering,57
9063,,85478,2019-07-16,Support!!,54
9064,23,124731,2017-08-18,VeryLongDepartmentName123,93
9065,57,67770,2019-02-02,Sales,68
9066,25,139142,32/13/2020,Marketing,100
9067,157,88812,2021-08-15,human resources,57
9068,133,61393,2016-01-22, SALES ,58
9069,25,139575,2024/05/01, SALES ,84
9070,26,126284,,Marketing,89
9071,55,62267,2020-07-07,sales,64
9072,188,69844,32/13/2020,, 85 
9073,20,$60000,2019-04-02,VeryLongDepartmentName123,61
9074, 30 ,42437,2022-02-19,sales,94
9075,37,abc,2015-07-28,Hr,100
9076,56,55045,2022-07-15,VeryLongDepartmentName123,74
9077,30,77101,2021-07-05,Support,93
9078,58,74858,2015-05-23,,92
9079,30,abc,2019-12-12,VeryLongDepartmentName123,245
9080,63,,not_a_date,Support,51
9081,64,$60000,2024-01-17,Marketing,59
9082,43,50000 ,2016-09-12,human resources,
9083,27,60795,2017-09-15,,74
9084,28,85484,2024-09-14, SALES ,62
9085,49,72786,2023-07-26,Sales,81
9086,36,131571,2022-10-22,Engg,94
9087,60,109473,2023-01-21,Engineering,61
9088,18,72734,2024/05/01,HR,-10
9089,34,102353,2018-12-13, SALES ,58
9090,29,128649, 2023-07-10 ,sales,66
9091,53,66241,2015-05-28,Engg,97
9092,46,,2024-08-27,Support,50
9093,52,66185,2021-05-26,Marketing,57
9094, 30 ,22319,2017-09-21,Engg,73
9095,47,129992,2021-03-04,Sales,58
9096,32,129298,2016-01-18,,87
9097,twenty five,abc,2022-08-13, SALES ,96
9098,46,30293,2016-06-28,MKT,72
9099,58,136404,2024-04-29,HR,50
9100,46,123579,not_a_date,MKT,86
9101,51,21206,2018-01-23,,86
124, 30 ,,2016-04-21,Support!!, 85 
9103,21,47148,2017-07-09,Engineering, 85 
9104,61,50000 ,2015-08-14,, 85 
9105, 30 ,54494,2022-10-09,Hr,96
9106,33,124209,32/13/2020,MKT,95
9107,39,37928,2024-05-31,human resources,94
9108, 30 ,abc,2024/05/01,sales,
9109,22,4614120,2015-10-07,HR,95
9110, 30 ,30016,2015-02-06,MKT,56
9111,35,4703652,32/13/2020,Engg,NaN
9112,twenty five,abc,2024-08-11,HR,64
9113,18,32129,2022-09-23,Engg, 85 
9114,62,46382,not_a_date, SALES , 85 
9115,33,126485,2022-05-25,HR,84
9116,35,127094,2021-01-03,,80
393, 30 ,51237,2024-12-24,Support,241
9118,21,70548,2023-12-04, SALES ,NaN
9119,twenty five,45252,2021-08-22,sales,-10
9120,47,36439,not_a_date,sales,167
9121,,50000 ,2016-06-26,sales,
9122,24,130312,2024-05-23,,54
9123,60,107725,not_a_date,HR,
24,29,abc,2021-06-17,,98
9125,twenty five,62546,2023-03-26,MKT,89
9126,64,,2019-04-09,sales,
9127,144,63494,2017-09-04,HR,50
9128,47,50000 ,2022-09-29,MKT,67
9129,28,4123223,2015-04-11,sales,100
9130,55,$60000,2015-11-05,VeryLongDepartmentName123,75
9131,65,74490, 2023-07-10 ,MKT, 85 
9132,40,111450,2017-10-10,,85
9133,41,127011,2023-01-13,Sales,58
9134, 30 ,128132,2015-11-14,Sales,78
9135,29,116396,2020-06-17,Support,86
9136,,63622,2023-10-25,Engineering,
9137,58,52271,2023-06-12,Support!!,NaN
9138,24,135880,2015-04-29,,63
9139,,127732,,,150
9140,52,40162,2024-09-15,Marketing,-10
9141,47,86161,2021-04-30,Support,NaN
9142,27,115194,2021-11-11,MKT,72
9143,39,145728,2015-03-03, SALES ,97
9144,twenty five,33520,2023-10-26, SALES ,87
9145, 30 ,40289,2022-10-11,Engineering,-10
9146,28,50000 ,2022-05-06,,72
9147,23,37002,,HR,65
9148,58,86884,2023-09-07,Support,76
9149,22,21511,2015-11-03,Support!!,91
9150,48,144519,,Sales,236
9151,32,28163,2023-07-31,Sales,61
9152,36,42697,2019-01-18,VeryLongDepartmentName123,NaN
9153,45,70966,2019-08-13,Sales,74
9154, 30 ,55614, 2023-07-10 ,,55
9155,twenty five,30140,not_a_date,Sales,NaN
9156,54,50000 ,2015-07-13,Engg,90
9157,61,146448,2021-07-04,,55
9158,twenty five,abc,2015-01-23,human resources,
9159,52,145986,2015-11-25,Marketing, 85 
9160,25,114461,2019-01-25,HR,60
9161,22,53128,2018-07-07, SALES ,98
9162,50,,2024/05/01,,226
9163,38,,2017-09-11,MKT,91
9164,20,113142,2024/05/01,Marketing,79
9165,26,81603,2021-01-22,Sales,90
9166,43,105343,2020-05-29, SALES , 85 
9167,38,107191,2024-03-13,Support,78
9168, 30 ,141747,2016-06-25,, 85 
9169,21,117327,2024-01-15,Marketing,65
9170, 30 ,148251,2016-06-25,Support,78
9171,52,48489,2019-08-15,VeryLongDepartmentName123,202
9172,64,115180,32/13/2020,sales,87
9173,28,,2023-10-12,human resources,75
9174,29,$60000,2024-02-19,Engg,78
9175,27,67842,2016-10-05,,76
9176,19,90960,2020-05-22, SALES ,
9177,40,abc,2023-09-14,HR,84
9178,twenty five,50000 ,32/13/2020,VeryLongDepartmentName123,73
9179,52,92243,2015-03-30,MKT,80
9180,43,$60000,2022-05-23,Engineering,50
9181,28,79023,,Marketing, 85 
9182,54,142017,2018-03-30,VeryLongDepartmentName123,74
9183,50,54268,,Sales,85
330,28,90430,2021-05-06,Hr,94
9185,28,136867,2015-01-23,HR,52
9186,64,,2023-02-12, SALES , 85 
9187,24,$60000, 2023-07-10 ,human resources,84
9188,58,24868, 2023-07-10 , SALES ,
9189,61,102346,2019-11-28,HR,86
9190,51,50000 ,2018-05-06,sales,53
9191,52,38476,2024-12-26, SALES ,85
9192,52,119018,2017-10-02,Support!!,100
9193,65,86004,2017-11-30,Engg,68
9194,24,$60000,2022-09-03,Marketing,60
9195,24,,,VeryLongDepartmentName123,80
9196,51,52513,2021-04-20,Support,98
9197,181,,2023-12-02,,94
9198,19,62407,2019-08-21,,98
9199,50,76287,2019-03-08,Support,260
9200,35,125725,2019-09-11,Engg,
9201,130,, 2023-07-10 ,Hr,67
9202,42,72377,2024-04-05, SALES , 85 
9203,26,abc,2016-02-06,Engineering,-10
9204, 30 ,37460,2019-06-22,Sales,223
9205,44,50000 ,2020-05-04,Sales,65
9206,62,38199,2019-04-23,,54
9207,62,,2017-08-22,Engineering,100
9208,38,108656,2024/05/01,HR,76
303,61,74174,2019-09-07, SALES ,
9210,45,57755,2023-03-09,Hr,77
9211,,28660,32/13/2020,,179
14,52,105745,2021-12-28,sales,
9213,34,2268866,2016-10-30,Engineering,92
9214, 30 ,$60000,2021-10-02,Engg,86
9215,59,117976,2024-02-21, SALES ,74
9216,134,93591,2017-01-12,,88
9217,37,89897,2023-08-13,human resources, 85 
9218,18,75225,2021-07-01,Engineering,71
9219,41,47405,not_a_date,HR,171
9220,51,42308,2019-06-24,Marketing, 85 
9221,31,50560,2024/05/01,VeryLongDepartmentName123,81
9222,152,91982,not_a_date,Engg,274
9223,40,149281,,MKT,69
9224,54,58519,2019-10-22,sales,74
9225,twenty five,4549771,not_a_date,sales,NaN
9226,31,58819,2022-06-08,human resources,62
9227,64,102343,2024/05/01,Engineering,100
9228,26,58173,2023-07-14, SALES ,198
9229,41,59171,2022-02-07,Support,83
9230,190,112125,2018-05-26,sales,72
9231,64,$60000,2020-08-17,Sales, 85 
9232,40,46857,32/13/2020,,60
9233,137,56103,2024-05-10,,92
9234,49,27520,2024/05/01,Sales,82
9235,52,133060, 2023-07-10 ,VeryLongDepartmentName123,75
9236,26,66992,2018-07-04,Sales,97
9237,25,106513,32/13/2020,,71
9238,44,100260,32/13/2020,Engineering,166
9239,twenty five,,2021-09-19,Marketing,93
9240,,107604,2021-01-06,VeryLongDepartmentName123,
9241, 30 ,34828,2024-04-08,sales,69
9242,30,43115,2020-09-29, SALES ,86
9243,46,,2022-07-04,, 85 
9244,20,92793,2023-06-10,Engg,86
9245,34,114432,2016-09-30,Engg,95
9246,twenty five,$60000,2023-03-19,Support,51
9247,32,abc,2024/05/01,,51
487,22,149413,2021-08-24,Engineering,72
9249,32,1278283,2021-05-11,MKT,92
9250,61,126989,not_a_date,Sales,
9251,23,149079,2016-09-01,human resources,59
9252,,,2023-09-06,VeryLongDepartmentName123,90
9253,116,44150,2018-01-23,Marketing,-10
9254,62,76564,2022-07-03,Sales,73
9255,180,91015,2018-05-27,,72
9256,52,84931,2020-05-05,,88
9257,30,50000 ,2020-04-15,Engineering,53
9258,65,110873,2024-03-26,Support!!,82
9259,41,39180,2019-05-22,human resources,92
9260,51,57092,2021-10-23,Engg,93
9261,52,39727,,,55
140,,59689,,Hr,64
9263,23,50000 ,2024-05-01,,73
9264,63,abc, 2023-07-10 ,sales,98
9265,24,73596,2015-08-31,Support!!,57
9266,44,111867,2016-04-24,,52
9267, 30 ,,2017-05-12,Engineering,100
9268,25,142787,2016-07-29,Hr,60
9269,30,57061,32/13/2020,Engg,75
9270,64,39754,2018-08-08,Hr,71
9271,28,149517,2024-10-05, SALES ,79
9272,133,65860, 2023-07-10 ,VeryLongDepartmentName123,97
9273,104,66566,2019-11-08,HR,51
9274,50,,2024-11-17, SALES ,-10
9275, 30 ,116686,2015-08-29,,86
9276,23,128106,2016-04-16,Sales,84
9277,44,101869,,VeryLongDepartmentName123,62
9278,18,144670,2019-02-11,Engineering,100
9279,44,114015,2023-04-04,Hr, 85 
9280,57,47997,not_a_date,human resources,96
9281,41,125826, 2023-07-10 ,Marketing,51
9282,63,86505, 2023-07-10 , SALES ,-10
9283,41,50598,2016-11-06,,88
9284,21,118569,2023-04-21, SALES ,-10
9285,59,abc,,,83
9286,35,1800857,2020-03-24,,89
9287,133,,2015-11-19,Engineering,100
9288,64,128152,32/13/2020,MKT,67
9289,51,,2023-05-25,Marketing,70
9290,24,143543,32/13/2020,human resources,65
9291,twenty five,50000 ,2023-09-16,HR,73
9292,54,89969,2021-06-23,Sales,89
9293,30,62160,2016-03-12,Hr,64
9294,43,,2023-12-20,MKT,63
9295,39,47060,2017-03-06,Sales,81
9296,52,78322,,Support!!, 85 
9297,,,2019-01-07,Engineering,100
9298,45,131090,,Support!!,55
9299,48,abc,2022-08-21,,93
9300,42,97763,2021-07-30,Sales, 85 
9301,46,60462, 2023-07-10 ,VeryLongDepartmentName123, 85 
9302,34,122179,2024-10-21,,
9303,65,57677,2015-06-14,Hr, 85 
9304, 30 ,2528723, 2023-07-10 ,,78
9305, 30 ,105225,2018-11-10,VeryLongDepartmentName123,90
9306,32,abc,2019-09-03,HR,75
9307,24,4593770,2023-05-29,,62
9308,23,59347,2021-08-24,MKT,81
9309,38,50000 ,2022-04-17,sales,262
9310,30,abc,2024-07-17,HR,229
9311,46,4599533,2024/05/01,Hr,97
9312,twenty five,132575,2015-07-04,human resources,67
9313,30,130806,32/13/2020, SALES ,75
9314,34,83272,2021-11-18,Engineering,53
9315,44,$60000,2016-09-24,Marketing,70
9316,33,37194,2017-10-10,Sales,
9317,,20619, 2023-07-10 ,Engg,84
9318,47,132369,2022-12-03,,93
9319,,64804,2015-02-19,VeryLongDepartmentName123,99
9320,29,99467,2020-09-21,Marketing,63
9321,twenty five,110684,2016-03-25,Marketing, 85 
9322,45,,2024-10-01,human resources, 85 
9323,153,50000 ,2019-05-14,,270
9324,37,42882,2015-02-25, SALES ,83
9325,34,$60000,2019-11-17,human resources,53
444,52,89036,2024-11-07,,54
9327,39,145970,2016-01-19,HR,NaN
9328,62,,2016-05-11,human resources,NaN
9329,46,31708, 2023-07-10 , SALES ,70
9330,63,115191,2022-10-12,HR,55
9331,45,55079,, SALES ,71
9332,34,123539, 2023-07-10 ,Marketing,68
9333,110,106837,2020-09-27,MKT,60
177,137,119929,2022-06-01,Hr,
9335,63,abc,2015-11-13,VeryLongDepartmentName123,79
9336,44,abc,2019-01-31,VeryLongDepartmentName123,NaN
9337,51,95550,not_a_date, SALES ,94
9338,42,72871,2021-10-12,MKT,99
9339, 30 ,97324,2024-02-21,VeryLongDepartmentName123,67
9340,21,abc,2024-08-20,Engineering,58
9341,51,48090,2020-02-03,Engineering,84
9342,twenty five,103222,2018-12-01,sales,-10
9343,,25495,32/13/2020,HR,85
9344,173,68578,2018-01-05,sales,51
9345,40,99910,32/13/2020,MKT,89
9346,28,145334,2019-05-18,HR,57
416,35,77315,2019-01-05,,
9348,49,61604,2019-04-26,Support!!,92
9349,42,50000 , 2023-07-10 ,,59
9350,30,142050,2017-01-17,human resources,
9351,,106385,2015-08-11,HR,85
9352, 30 ,,2024-10-14,,
9353,45,50182,2020-02-20,Support!!,79
9354,24,130475,2024-06-09,Hr,-10
9355,65,46617,2017-09-02,Engineering,55
9356,twenty five,88231,2024-10-03,Support,90
9357,65,,2016-10-29,human resources,99
9358,38,50000 ,2016-10-02,Hr,69
36,65,84541,2015-02-23,Support,55
9360, 30 ,$60000,,, 85 
9361,194,44103,,,70
9362,199,27025, 2023-07-10 ,,80
9363,21,25003,2019-01-04,sales,-10
9364,21,54251,2016-10-11,Engg,90
9365,twenty five,95733,not_a_date,human resources,256
9366,64,66759,2020-12-21,VeryLongDepartmentName123,55
9367,38,124744,2023-05-26,sales,88
9368,28,,2019-01-04,Marketing, 85 
9369,26,108076,2019-06-22,,55
9370,23,134947,not_a_date,sales,84
116,104,95167,2018-05-18,human resources,90
9372,33,47754,2018-07-23,Support, 85 
9373,166,abc,2018-05-31,human resources,NaN
9374,57,102762,2016-02-27,Support!!,NaN
9375,20,133308,,HR,-10
9376,52,144698,2020-10-30,Marketing,84
9377,31,21262,2019-12-31,Engineering,63
9378,60,$60000,2016-04-18, SALES ,80
9379,51,61784,32/13/2020,sales,89
9380,32,128713,32/13/2020,Marketing,100
9381,53,40735,2015-02-08,HR,93
9382,162,122228,2023-09-03,Marketing,53
9383,32,68670,2019-01-02,Hr,52
9384,50,131433,not_a_date,Engg,294
9385,62,89153,2024-11-10,Marketing,96
9386,,$60000,not_a_date, SALES ,84
9387,51,,2015-12-19,human resources,97
9388,twenty five,,32/13/2020,sales,96
9389,35,90028,2018-12-09,,77
9390, 30 ,61027,2016-12-25,human resources,59
9391,26,124521,32/13/2020,MKT,68
9392,54,136966,2019-04-16,sales,NaN
9393,50,28452,2018-03-22,Engg,84
9394,58,, 2023-07-10 ,MKT,90
9395,45,abc,2024/05/01,Support, 85 
9396,55,58242,32/13/2020,Engineering,72
9397, 30 ,119462,2019-08-26,Support,NaN
9398,42,50000 ,2021-07-18,Support,90
9399,35,2391568,2017-05-17,Hr,75
9400,53,93201,2016-10-01,Support,74
9401,44,124212,32/13/2020,Hr,
9402, 30 ,50047,2016-12-12,,NaN
9403,18,107123,2017-10-27,VeryLongDepartmentName123,79
9404,149,54499,32/13/2020,HR,89
9405,47,, 2023-07-10 ,Engineering, 85 
9406,57,$60000,2018-12-19,Hr,81
9407,104,74772,32/13/2020,Support,81
9408,64,42585,2024/05/01,MKT,64
9409,32,93478,2019-11-27,VeryLongDepartmentName123,51
9410,twenty five,99768,2015-09-20, SALES ,87
9411,33,139813, 2023-07-10 ,Engineering,92
9412,28,$60000,2024/05/01,,238
9413,63,82855,2019-10-17,Sales,71
9414,43,108087,,Engineering,87
9415,41,131443,2019-07-19,VeryLongDepartmentName123,69
9416,53,abc,2015-09-09,Hr,67
9417,103,88979,2024/05/01,Engg,70
9418,27,$60000,2017-03-05,Engg,88
297,52,122470,2019-12-25,Sales,91
9420,48,78875,2018-08-23,human resources,69
9421,57,144377,2019-08-13,,78
9422,21,96132,2023-07-15,Engineering,69
9423,30,abc,2021-07-31,Engineering,51
9424,,85179,2019-08-25,MKT,77
9425,20,55136,2017-05-28,Support!!,83
9426,62,3117057,2016-05-12,HR,NaN
9427,,40110,2020-11-02,MKT,60
9428,51,73822,2019-04-23, SALES ,
9429,37,31105,2015-05-05,,84
9430,46,36160,2017-10-31,MKT,51
9431,31,113815,2016-08-09,Engineering,-10
135,56,$60000,32/13/2020,,53
9433,28,64844, 2023-07-10 ,Support!!,71
9434,40,94226,2017-05-26,human resources,94
9435,34,,32/13/2020, SALES ,98
9436,56,75520,2022-06-09,Marketing,-10
9437,36,130401, 2023-07-10 ,Support!!,
9438,189,45209,2018-10-23,Marketing,82
9439,65,26576,2024-11-02,sales,79
9440,61,135467, 2023-07-10 ,,68
110,23,,2023-02-12,,68
9442,46,108717,2015-04-08,Support,56
9443,,134822,2019-03-24,,55
9444, 30 ,20395,2016-03-16,human resources,260
408,57,111700,2020-11-08,Engineering,53
9446,18,114914,2017-11-30,Support!!, 85 
9447,34,,,HR,67
9448,twenty five,118278,2017-03-20,Sales,206
9449,,50000 ,not_a_date,Engineering,91
9450,64,65455,2016-07-20,,-10
9451,60,126246,,MKT,68
226,34,98631,2017-03-12, SALES ,98
9453,48,50000 ,2015-02-08,,88
219,25,39761,2024-12-21,Support,51
9455,28,50000 ,2019-11-28,Marketing,100
9456,52,22158,not_a_date,MKT,88
153,39,58748,2020-01-09,Support!!,92
9458,,25531,2015-05-09,HR,-10
9459,36,$60000,2021-11-04,,84
9460, 30 ,abc,2019-03-20,Support,58
9461,19,50000 ,2021-11-30,HR,75
9462,twenty five,77917,2015-06-29,Support!!,91
9463,37,83383,2019-11-22,Engineering,65
9464,twenty five,abc,2019-12-20,human resources,96
9465,35,130540,2021-03-02,sales,54
9466, 30 ,52124, 2023-07-10 ,Engg,52
427,48,63120,2022-02-16,Sales,-10
9468,twenty five,50000 ,32/13/2020,,82
48,29,142147,2020-07-15,Engineering,69
9470,40,abc,not_a_date,Engg,99
9471, 30 ,46134,2017-07-26,HR,97
9472,48,4748103,2018-03-28,MKT,53
9473,28,$60000,2015-01-24,Marketing,78
9474,31,87073,2018-02-22,HR,80
9475,26,108526,2024/05/01,sales,
9476,58,50000 ,32/13/2020, SALES ,60
9477,53,38511,2022-08-30,Hr,98
9478,22,107883,2020-08-30,MKT,64
9479, 30 ,115725,2016-02-10,,153
9480, 30 ,50000 ,32/13/2020,Sales,98
9481,,abc,2022-10-29,Support!!,86
365,,22128,2021-10-14,Support!!,-10
9483,113,147824,2024-10-30,,74
9484, 30 ,130964,2024-12-19, SALES ,72
9485,37,50000 ,2024-01-04,,72
9486,33,3492201,2024-05-31,Marketing, 85 
9487,46,117457,2023-02-19,Sales,67
9488,39,141818,2020-03-17,Support!!,NaN
9489,36,2992533,2023-04-03,Sales,70
9490,33,119252,2021-04-24,,NaN
9491,138,59080,,sales, 85 
9492,45,133514,2020-12-13,MKT,71
9493,44,88466,2024/05/01,HR,53
9494,twenty five,41970,2023-10-04,,NaN
9495,58,60744,2023-10-06,Support, 85 
9496,39,abc,2018-12-11,VeryLongDepartmentName123,56
9497,,130798,2023-09-30,Engineering,93
9498,37,41541,2024-03-19,Engineering,57
105,18,86811,2021-01-05,MKT,
9500,41,abc,2016-04-17,Hr,57
9501,156,abc,2016-06-23,Support!!, 85 
9502,34,,2018-01-12,VeryLongDepartmentName123,51
9503,55,82015,2017-03-05,Hr,84
9504,25,25175,2019-09-20,VeryLongDepartmentName123,75
9505,62,144508,2017-03-05,MKT,95
9506,22,,2024-11-06,Engg,82
9507,51,109355,2024-10-24,Engineering,55
9508,21,99170, 2023-07-10 ,Support!!,87
9509,39,24209, 2023-07-10 ,sales,NaN
348,,, 2023-07-10 ,HR,189
9511,32,61109,2021-10-12,human resources,77
9512,48,57006,not_a_date,sales,92
9513,103,54267,2017-12-07,Marketing,90
9514,151,1969123,2015-04-25,,75
9515,54,87163,2018-10-30,,64
9516,126,,2015-09-24, SALES ,79
114,57,124471,2023-05-18,HR,
9518,54,96012,2024-05-25,Hr,82
9519,198,124099,2021-01-29,Hr,70
9520,twenty five,50000 ,2021-02-04,HR,56
9521,165,113411,not_a_date,human resources,65
249,64,,2020-09-10,Marketing,86
9523,26,58583,,, 85 
92,twenty five,1035685,2016-09-04, SALES ,-10
9525,33,132312,2020-04-08,Hr,56
9526,28,,2021-09-21,VeryLongDepartmentName123,69
9527,65,$60000, 2023-07-10 , SALES ,84
9528,37,22170,2017-06-06,human resources,
9529,38,149056,2018-05-21,human resources,64
9530,51,102494,2017-03-19,sales,180
9531,twenty five,143674,2020-04-30,Support,78
9532,37,48622,2022-03-29,MKT,85
9533,44,50000 ,2022-02-02,Sales,98
9534,61,26649,2021-06-09,,58
9535,37,27269,2021-08-11,Hr,94
9536,53,$60000,2016-09-12,HR, 85 
9537,48,81596,2016-11-17,Engineering,81
9538,159,133284,not_a_date,Hr,
9539,32,116135,2015-02-12,Hr,96
9540,45,3019412,2016-12-13,Engg,NaN
9541,34,$60000,2018-08-04,Engineering,100
9542,63,60508,2023-05-07,,61
9543,45,77578, 2023-07-10 , SALES ,97
9544,twenty five,102217,2021-04-02,,207
9545,33,49551,2024/05/01,HR,77
9546,58,118486,2019-07-26,sales,77
9547,54,,2024/05/01,MKT,52
9548,21,127409,2023-02-10,Sales,56
9549,48,48774,2024/05/01,Sales,90
9550,18,2605037,,Marketing,50
9551,40,89465,2015-12-17,,-10
9552,29,126597,2022-11-17,Marketing,59
9553,29,72794,,,93
9554,61,abc,2024/05/01,Hr,90
9555,32,$60000,32/13/2020,MKT,54
9556,36,121922,2022-04-12,Hr,58
9557,25,59696,2015-12-02,Sales,78
9558,twenty five,114112,32/13/2020,Support,-10
9559,59,81784,not_a_date,,95
9560,30,63686,2016-03-21,Marketing,86
9561,50,83152,not_a_date,Support,54
9562,19,30458,2018-05-25,,89
24,19,67368,2024-03-20,Engg,68
9564,54,49391,2023-01-02,,-10
9565,53,108219,2018-10-18,Support,100
9566,19,137996,2016-05-18,HR, 85 
27,102,99119,2022-01-12,,79
9568,52,100017,2016-12-07,,60
26,63,$60000,,Engg,68
9570,117,77460,2019-11-22,Engg,86
9571,52,46816,2015-11-24,human resources,59
9572,28,95777,32/13/2020,,86
9573,38,abc,2015-08-12,VeryLongDepartmentName123,73
9574,49,1145392, 2023-07-10 ,Marketing,76
9575,120,50000 ,2019-11-19,Support!!,53
216,52,90593,2016-02-06, SALES ,60
9577,twenty five,41898,2018-03-05,Engg,
9578,27,$60000,2016-08-09, SALES ,54
9579,twenty five,61095,2015-05-03,MKT,63
9580,50,45378,2021-08-12,VeryLongDepartmentName123,296
9581,65,21983,2018-08-22,Sales,67
9582,twenty five,50000 ,2020-08-28, SALES ,93
9583,26,61103,2016-08-18, SALES ,91
9584,40,$60000,32/13/2020,sales,56
9585,29,43104,,human resources,
9586,,44532,2024-07-25,Marketing,58
9587,45,111048,2019-04-26,sales,100
9588,31,91476,2021-06-17,Marketing,92
9589,52,87561,2020-09-21,,51
9590,18,50000 ,2020-11-26,Engineering,95
448, 30 ,63130,2018-12-31,Engineering,69
171,twenty five,,2024/05/01, SALES ,91
9593,44,23734,2015-04-29,,64
9594,53,106872,32/13/2020,VeryLongDepartmentName123,85
9595,38,59472,2017-04-04,,88
9596,,101661,2020-12-03,MKT,98
9597,64,105552,32/13/2020,MKT,NaN
9598,33,118855,2022-08-24, SALES ,56
9599,34,111421,2019-04-03,Hr,-10
295,51,119584,2019-06-27,sales,56
9601,30,1229484,2017-10-13,Hr,83
9602,twenty five,38496,2018-12-20,Support,89
9603,,105100,2023-12-28,human resources,62
9604,56,44440,,MKT,-10
9605,32,123039, 2023-07-10 ,Sales,90
9606,45,136137,2021-04-25,Marketing,58
9607,twenty five,98821,32/13/2020,Support!!,62
9608,49,53407,2023-11-18,Hr,78
9609,,50000 ,2018-02-11,,245
9610,,25343,2021-07-23,HR,59
396,58,85627,2020-09-24,MKT,NaN
9612,20,52211,2015-03-14,,69
9613,46,4643968,2015-05-07,MKT,100
9614,51,52688,2021-08-13,HR,80
9615,30,23732,not_a_date,MKT,57
9616,22,36120,2017-08-31,Engg, 85 
9617,25,114890,2016-07-06,,66
229,37,29563,2020-04-15,HR,62
9619,48,abc,2024-07-23,Engineering,96
9620,53,40478,2022-05-30,human resources,59
9621,64,109846,not_a_date,Support,55
9622,32,75523,2017-05-07,Sales,52
9623,,145391,2018-03-13,sales,83
9624,50,94711,2021-04-25,Hr,NaN
305,59,,2015-07-24,Support!!,64
9626,48,68662,2024-12-29,Sales,88
9627,57,75742,2024-11-24,,65
9628,48,23134,2019-02-27,Marketing,53
9629,20,4266989,not_a_date,HR,54
9630,,73979,2018-05-24,Support!!,99
9631,24,38172,2015-07-07,VeryLongDepartmentName123,97
9632,188,59881,2020-04-18,Support,59
9633,61,50000 ,2022-07-07,human resources,51
9634,18,54918,2018-02-17,human resources,187
9635,34,abc, 2023-07-10 ,Marketing,88
9636,,50000 ,2019-10-28,Hr,64
9637,33,100145, 2023-07-10 , SALES ,62
9638,53,55975,2020-01-25,Hr,97
9639, 30 ,140452,2021-04-21,Sales,61
9640,twenty five,4541870,2023-01-22,Marketing,100
9641,55,107680,2021-03-10,, 85 
9642,41,125179,2019-10-24,Sales,58
9643,46,,2016-09-30,MKT,59
